Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
V14138,HUH,4:40 下午,1:10 上午,HTD,8:00,EMU
V14139,HUH,5:56 上午,1:26 下午,HUH,7:00,EMU
V14140,HUH,4:28 上午,12:28 下午,HUH,7:30,KB
V14141,HUH,6:34 上午,2:04 下午,HUH,7:00,EMU
V14142,HUH,5:59 下午,1:29 上午,HUH,7:00,MKKP1 STOP
V14143,HUH,6:27 下午,1:27 上午,HUH,6:30,EMU
V14144,HUH,6:15 上午,3:00 下午,HUH,8:15,EMU
V14145,HUH,8:04 上午,4:49 下午,HUH,8:15,EMU
V14146,HUH,1:30 下午,9:15 下午,HUH,7:15,EMU
V14147,HUH,12:41 下午,7:41 下午,HUH,6:30,EMU
V14148,HUH,10:33 上午,6:03 下午,HUH,7:00,EMU
V14149,HUH,4:50 上午,12:20 下午,HUH,7:00,HUHP4 T2/AM BY
V14150,HUH,4:28 上午,12:13 下午,HUH,7:15,MKKP1 T4
V14151,HTD,5:31 上午,1:46 下午,HUH,7:45,T27
V14152,HUH,6:19 下午,1:49 上午,HUH,7:00,HUHP4 STOP
V14153,HUH,6:10 下午,1:55 上午,HUH,7:15,SHTP1 STOP
V14154,HUH,4:31 下午,1:01 上午,HUH,8:00,EMU
V14155,HUH,6:37 上午,1:52 下午,HUH,6:45,EMU
V14156,HTD,6:31 上午,3:16 下午,HUH,8:15,T29
V14157,HUH,3:10 下午,11:40 下午,HUH,8:00,EMU
V14158,HUH,12:38 下午,7:38 下午,HUH,6:30,EMU
V14159,HTD,12:00 下午,7:15 下午,HUH,6:45,HTD BY/T15a
V14301,HUH,8:00 上午,2:30 下午,HUH,6:00,P702/P705/P712
V14302,LOW,7:15 上午,3:15 下午,LOW,7:30,RS
V14303,HUH,10:10 下午,6:10 上午,HUH,8:00,ET12
V14304,HUH,10:10 下午,6:10 上午,HUH,8:00,ET6
V14305,HUH,10:10 下午,6:10 上午,HUH,8:00,ET5
V14306,HUH,10:15 上午,5:15 下午,HUH,6:30,P708/P713
V14307,HUH,1:37 下午,9:37 下午,HUH,7:30,EMU
V14308,HUH,1:30 下午,10:15 下午,HUH,8:15,P714/P717/P720
V14309,LOW,2:30 下午,10:30 下午,LOW,7:30,RS/MTT
V14310,HUH,1:30 下午,9:45 下午,HUH,7:45,P711/P718/P721
V14311,HUH,8:00 上午,3:00 下午,HUH,6:30,P703/P704/P707
V14312,HUH,8:29 上午,3:59 下午,HUH,7:00,EMU
V14313,HUH,10:10 下午,6:10 上午,HUH,8:00,ET8
V14314,HUH,10:10 下午,6:10 上午,HUH,8:00,ET3
V14315,HUH,10:10 下午,6:10 上午,HUH,8:00,ET1
V14316,LOW,7:15 上午,3:15 下午,LOW,7:30,RS
V14317,HUH,10:10 下午,6:10 上午,HUH,8:00,ET11
V14318,HUH,10:10 下午,6:10 上午,HUH,8:00,ET10
V14319,HUH,10:10 下午,6:10 上午,HUH,8:00,ET2
V14320,LOW,2:30 下午,10:30 下午,LOW,7:30,RS/MTT
V14321,HUH,10:10 下午,6:10 上午,HUH,8:00,ET9
V14322,HUH,10:10 下午,6:10 上午,HUH,8:00,ET7
V14323,HUH,10:10 下午,6:10 上午,HUH,8:00,ET4
V14501,SHS,6:00 上午,2:00 下午,HUH,7:30,LOW Step2
V14502,SHS,4:55 上午,11:55 上午,HUH,6:30,LOWP1 T20
V14503,SHT,4:05 上午,11:35 上午,HTD,7:00,FOTP4 T11/HTD BY
V14504,HUH,3:38 下午,12:23 上午,HUH,8:15,EMU
V14505,HUH,12:58 下午,9:43 下午,HTD,8:15,EMU
V14506,HUH,10:49 上午,6:19 下午,HUH,7:00,EMU
V14507,SHS,6:00 上午,2:30 下午,HUH,8:00,LG1N T18/HUH BY
V14508,SHT,4:05 上午,11:20 上午,HUH,6:45,SHTP4 T9
V14509,HUH,5:30 下午,1:45 上午,HTD,7:45,EMU
V14510,HUH,4:57 下午,1:27 上午,HUH,8:00,SHSP2 STOP
V14511,HUH,2:24 下午,10:24 下午,HUH,7:30,SG2S STOP
V14512,SHS,4:55 上午,12:25 下午,HUH,7:00,SG2S T15
V14513,SHS,4:55 上午,12:25 下午,HUH,7:00,LMC Step1
V14514,SHT,4:05 上午,11:35 上午,HUH,7:00,LOW Step1/HUH BY
V14515,HUH,1:09 下午,8:09 下午,HUH,6:30,EMU
V14516,HUH,11:29 上午,7:44 下午,HUH,7:45,LOW OFF
V14517,HUH,7:09 上午,3:24 下午,HUH,7:45,EMU
V14518,SHT,4:05 上午,12:05 下午,HUH,7:30,SB
V14519,SHS,4:55 上午,12:10 下午,HUH,6:45,LMCP2 T23
V14520,HUH,4:46 下午,1:16 上午,HUH,8:00,LMCP1 STOP
V14521,HUH,2:40 下午,11:25 下午,HUH,8:15,LG2N STOP
V14522,HUH,1:21 下午,9:51 下午,HUH,8:00,LMC OFF
V14523,HUH,7:48 上午,4:18 下午,HUH,8:00,EMU
V14524,SHS,4:55 上午,11:40 上午,HUH,6:15,LOWP3 T21
V14525,SHT,4:05 上午,11:35 上午,HUH,7:00,FOTP1 T10/LG1N STOP
V14526,HUH,5:39 下午,1:39 上午,HUH,7:30,LOWP3 STOP
V14527,HUH,4:00 下午,12:30 上午,HUH,8:00,SB
V14528,HTD,6:12 上午,2:27 下午,HUH,7:45,T28
V14529,SHT,4:05 上午,11:20 上午,HTD,6:45,RACP1 T12
V14530,HUH,6:57 下午,1:42 上午,HTD,6:15,EMU
V14531,HUH,4:42 下午,1:27 上午,HUH,8:15,LG1S STOP
V14532,HUH,4:13 下午,12:58 上午,HUH,8:15,SHS OFF
V14533,SHS,6:00 上午,1:15 下午,HUH,6:45,SHS BY/EMU
V14534,SHS,4:55 上午,12:25 下午,HUH,7:00,LG2N T19
V14535,SHT,4:05 上午,10:50 上午,HUH,6:15,SHTP1 T6
V14536,HUH,5:37 下午,1:37 上午,HUH,7:30,RACP1 STOP
V14537,HUH,4:25 下午,1:10 上午,HUH,8:15,LMCP2 STOP
V14538,LOW,1:32 下午,9:02 下午,HUH,7:00,LG1N T16a
V14539,SHS,4:55 上午,11:55 上午,HUH,6:30,LG2S T17
V14540,HTD,5:22 上午,1:37 下午,HUH,7:45,T26
V14541,HUH,5:50 下午,1:50 上午,HUH,7:30,FOTP4 STOP
V14542,HUH,3:41 下午,12:11 上午,HUH,8:00,TAPP1 STOP
V14543,HUH,1:00 下午,9:00 下午,HUH,7:30,SB
V14544,SHS,4:55 上午,12:10 下午,HUH,6:45,SHSP2 T14
V14545,SHT,4:05 上午,10:35 上午,HUH,6:00,TAPP1 T13
V14546,HUH,5:00 下午,1:30 上午,HUH,8:00,PM BY/LG1N STOP
V14547,HTD,4:02 下午,12:32 上午,HTD,8:00,T8a/LG2S STOP
V14548,HUH,2:00 下午,10:00 下午,HUH,7:30,EMU
V14549,SHS,4:55 上午,12:10 下午,HUH,6:45,LMCP1 T22
V14550,SHS,4:55 上午,11:40 上午,HTD,6:15,LG1S T16
V14551,HUH,5:15 下午,1:45 上午,HUH,8:00,LOWP1 STOP
V14552,HTD,4:30 下午,12:45 上午,HTD,7:45,HB
V14553,HUH,1:57 下午,9:57 下午,HUH,7:30,EMU/PM BY
V14554,HUH,7:42 上午,3:42 下午,HUH,7:30,EMU
V14555,HUH,8:10 上午,4:40 下午,HUH,8:00,EMU
V14556,HTD,6:16 上午,2:46 下午,HUH,8:00,T30
V14557,HUH,6:44 下午,1:29 上午,HTD,6:15,EMU
V14558,HUH,4:37 下午,12:52 上午,HTD,7:45,EMU
V14559,HUH,4:52 下午,12:22 上午,HUH,7:00,EMU
